HGNC:3084	NM_001330311.2	not_clinical_transcript	canonical
HGNC:7542	NM_032348.4	not_clinical_transcript	not_canonical
HGNC:7542	NM_001282584.2	not_clinical_transcript	not_canonical
HGNC:7542	NM_001282583.2	not_clinical_transcript	not_canonical
HGNC:7542	NM_001282585.1	not_clinical_transcript	not_canonical
HGNC:7542	NM_001282582.2	not_clinical_transcript	not_canonical
HGNC:24114	NM_017900.3	not_clinical_transcript	not_canonical
HGNC:24114	NM_001127229.2	not_clinical_transcript	not_canonical
HGNC:24114	NM_001127230.2	not_clinical_transcript	not_canonical
HGNC:20570	NM_001350497.1	not_clinical_transcript	not_canonical
HGNC:20570	NM_001320153.3	not_clinical_transcript	not_canonical
HGNC:20570	NM_001350498.2	not_clinical_transcript	not_canonical
HGNC:20570	NM_030937.6	not_clinical_transcript	not_canonical
HGNC:20570	NM_001320155.3	not_clinical_transcript	not_canonical
HGNC:20570	NM_001350499.2	not_clinical_transcript	not_canonical
HGNC:20570	NM_001039577.5	not_clinical_transcript	not_canonical
HGNC:20570	NM_001350500.2	not_clinical_transcript	not_canonical
HGNC:14478	NM_017971.4	not_clinical_transcript	not_canonical
HGNC:14478	NM_001318485.2	not_clinical_transcript	not_canonical
HGNC:42950	NM_001243535.2	not_clinical_transcript	not_canonical
HGNC:42950	NM_001145210.3	not_clinical_transcript	not_canonical
HGNC:42950	NM_001375659.1	not_clinical_transcript	not_canonical
HGNC:42950	NM_001243536.2	not_clinical_transcript	not_canonical
HGNC:42950	NM_001375660.1	not_clinical_transcript	not_canonical
HGNC:37099	NM_001146685.2	not_clinical_transcript	not_canonical
HGNC:30910	NM_199121.3	not_clinical_transcript	not_canonical
HGNC:30910	NM_022834.5	not_clinical_transcript	not_canonical
HGNC:32151	NM_001039211.3	not_clinical_transcript	not_canonical
HGNC:24007	NM_031921.6	not_clinical_transcript	not_canonical
HGNC:24007	NM_001317238.2	not_clinical_transcript	not_canonical
HGNC:25567	NM_001170535.3	clinical_transcript	not_canonical
HGNC:25567	NM_001170536.3	not_clinical_transcript	not_canonical
HGNC:25567	NM_018188.5	not_clinical_transcript	canonical
HGNC:25186	NM_001114748.2	clinical_transcript	canonical
HGNC:25016	NM_014188.3	not_clinical_transcript	not_canonical
HGNC:42951	NM_001242659.2	not_clinical_transcript	not_canonical
HGNC:30577	NM_001170689.2	not_clinical_transcript	not_canonical
HGNC:30577	NM_001170686.4	not_clinical_transcript	not_canonical
HGNC:30577	NM_001170688.2	not_clinical_transcript	not_canonical
HGNC:30577	NM_001170687.4	not_clinical_transcript	not_canonical
HGNC:30577	NM_080875.5	not_clinical_transcript	not_canonical
HGNC:7171	NM_006983.2	not_clinical_transcript	not_canonical
HGNC:1729	NM_033490.3	not_clinical_transcript	not_canonical
HGNC:1729	NM_033487.3	not_clinical_transcript	not_canonical
HGNC:1729	NM_001291345.2	not_clinical_transcript	not_canonical
HGNC:1729	NM_033489.3	not_clinical_transcript	not_canonical
HGNC:1729	NM_001787.3	not_clinical_transcript	not_canonical
HGNC:1729	NM_033486.3	not_clinical_transcript	not_canonical
HGNC:33941	NM_001110781.3	not_clinical_transcript	not_canonical
HGNC:33941	NM_001290264.2	not_clinical_transcript	not_canonical
HGNC:1730	NM_024011.4	not_clinical_transcript	not_canonical
HGNC:1730	NM_001313896.2	not_clinical_transcript	not_canonical
HGNC:1730	NM_033529.4	not_clinical_transcript	not_canonical
HGNC:1730	NM_001313982.2	not_clinical_transcript	not_canonical
HGNC:29831	NM_001198993.2	not_clinical_transcript	not_canonical
HGNC:29831	NM_001198995.1	not_clinical_transcript	not_canonical
HGNC:29831	NM_001198994.2	not_clinical_transcript	not_canonical
HGNC:29831	NM_001353641.2	not_clinical_transcript	not_canonical
HGNC:29831	NM_001353642.2	not_clinical_transcript	not_canonical
HGNC:29831	NM_023018.5	not_clinical_transcript	not_canonical
HGNC:4396	NM_001282539.2	not_clinical_transcript	not_canonical
HGNC:4396	NM_002074.5	clinical_transcript	canonical
HGNC:4396	NM_001282538.2	not_clinical_transcript	not_canonical
HGNC:24193	NM_138705.4	not_clinical_transcript	not_canonical
HGNC:24193	NM_001330313.2	not_clinical_transcript	not_canonical
HGNC:27916	NM_178545.4	not_clinical_transcript	not_canonical
HGNC:29368	NM_001304360.2	not_clinical_transcript	not_canonical
HGNC:4084	NM_000815.5	clinical_transcript	canonical
HGNC:9412	NM_001033582.3	not_clinical_transcript	not_canonical
HGNC:9412	NM_001350804.2	not_clinical_transcript	not_canonical
HGNC:9412	NM_001350805.2	not_clinical_transcript	not_canonical
HGNC:9412	NM_001242874.3	not_clinical_transcript	not_canonical
HGNC:9412	NM_001350803.2	not_clinical_transcript	not_canonical
HGNC:9412	NM_001033581.3	not_clinical_transcript	not_canonical
HGNC:9412	NM_001350806.2	not_clinical_transcript	not_canonical
HGNC:9412	NM_002744.6	not_clinical_transcript	not_canonical
HGNC:26428	NM_001282670.2	not_clinical_transcript	not_canonical
HGNC:26428	NM_182533.4	not_clinical_transcript	not_canonical
HGNC:26428	NM_001256945.2	not_clinical_transcript	not_canonical
HGNC:26428	NM_001282673.2	not_clinical_transcript	not_canonical
HGNC:26428	NM_001256947.2	not_clinical_transcript	not_canonical
HGNC:26428	NM_001282671.2	not_clinical_transcript	not_canonical
HGNC:26428	NM_001146310.2	not_clinical_transcript	not_canonical
HGNC:26428	NM_001256946.2	not_clinical_transcript	not_canonical
HGNC:26428	NM_001282672.2	not_clinical_transcript	not_canonical
HGNC:10896	NM_003036.4	clinical_transcript	canonical
HGNC:25852	NM_024848.3	not_clinical_transcript	not_canonical
HGNC:25852	NM_001301060.2	not_clinical_transcript	not_canonical
HGNC:30309	NM_007033.5	not_clinical_transcript	not_canonical
HGNC:8851	NM_153818.2	clinical_transcript	canonical
HGNC:8851	NM_002617.4	not_clinical_transcript	not_canonical
HGNC:8851	NM_001374427.1	not_clinical_transcript	not_canonical
HGNC:8851	NM_001374426.1	not_clinical_transcript	not_canonical
HGNC:8851	NM_001374425.1	not_clinical_transcript	not_canonical
HGNC:29037	NM_014638.4	not_clinical_transcript	not_canonical
HGNC:29037	NM_001303012.2	not_clinical_transcript	not_canonical
HGNC:29037	NM_001303013.1	not_clinical_transcript	not_canonical
HGNC:19366	NM_018216.4	not_clinical_transcript	not_canonical
HGNC:19764	NM_001010926.4	not_clinical_transcript	not_canonical
HGNC:11912	NM_001297605.2	not_clinical_transcript	not_canonical
HGNC:11912	NM_003820.4	not_clinical_transcript	not_canonical
HGNC:28390	NM_001195738.3	not_clinical_transcript	not_canonical
HGNC:28390	NM_152371.5	not_clinical_transcript	not_canonical
HGNC:28390	NM_001195740.3	not_clinical_transcript	not_canonical
HGNC:28390	NM_001195741.3	not_clinical_transcript	not_canonical
HGNC:28390	NM_001195736.3	not_clinical_transcript	not_canonical
HGNC:28390	NM_001195737.3	not_clinical_transcript	not_canonical
HGNC:14668	NM_033467.4	not_clinical_transcript	not_canonical
HGNC:34297	NM_001242672.3	not_clinical_transcript	not_canonical
HGNC:24026	NM_080431.5	not_clinical_transcript	not_canonical
HGNC:14000	NM_199454.3	not_clinical_transcript	not_canonical
HGNC:14000	NM_022114.4	not_clinical_transcript	not_canonical
HGNC:15515	NM_014448.4	not_clinical_transcript	not_canonical
HGNC:3232	NM_001409.4	not_clinical_transcript	not_canonical
HGNC:27007	NM_182752.4	not_clinical_transcript	not_canonical
HGNC:12759	NM_017818.4	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204186.2	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204191.2	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204185.2	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204184.2	not_clinical_transcript	not_canonical
HGNC:12003	NM_001126241.3	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204187.2	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204190.2	not_clinical_transcript	not_canonical
HGNC:12003	NM_001126242.3	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204188.2	not_clinical_transcript	not_canonical
HGNC:12003	NM_005427.4	not_clinical_transcript	not_canonical
HGNC:12003	NM_001126240.3	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204189.2	not_clinical_transcript	not_canonical
HGNC:12003	NM_001204192.2	not_clinical_transcript	not_canonical
HGNC:26546	NM_152492.3	not_clinical_transcript	not_canonical
HGNC:44204	NM_001379690.1	not_clinical_transcript	not_canonical
HGNC:44204	NM_001379691.1	not_clinical_transcript	not_canonical
HGNC:44204	NM_001163724.3	not_clinical_transcript	not_canonical
HGNC:44204	NM_001288583.2	not_clinical_transcript	not_canonical
HGNC:29207	NM_020710.3	not_clinical_transcript	not_canonical
HGNC:24866	NM_014704.4	clinical_transcript	canonical
HGNC:2773	NM_004402.4	not_clinical_transcript	not_canonical
HGNC:2773	NM_001320136.2	not_clinical_transcript	not_canonical
HGNC:2773	NM_001320132.2	not_clinical_transcript	not_canonical
HGNC:2773	NM_001282669.2	not_clinical_transcript	not_canonical
HGNC:27915	NM_207356.3	not_clinical_transcript	not_canonical
HGNC:30801	NM_018836.4	not_clinical_transcript	not_canonical
HGNC:30801	NM_001042478.2	not_clinical_transcript	not_canonical
HGNC:19104	NM_015102.5	clinical_transcript	canonical
HGNC:19104	NM_001291593.2	not_clinical_transcript	not_canonical
HGNC:19104	NM_001291594.2	not_clinical_transcript	not_canonical
HGNC:6229	NM_001199862.2	not_clinical_transcript	not_canonical
HGNC:6229	NM_172130.3	not_clinical_transcript	not_canonical
HGNC:6229	NM_001199860.2	not_clinical_transcript	not_canonical
HGNC:6229	NM_001199861.2	not_clinical_transcript	not_canonical
HGNC:6229	NM_003636.4	not_clinical_transcript	not_canonical
HGNC:6229	NM_001199863.2	not_clinical_transcript	not_canonical
HGNC:16816	NM_015557.3	not_clinical_transcript	not_canonical
HGNC:10315	NM_000983.4	not_clinical_transcript	not_canonical
HGNC:32947	NM_207396.3	not_clinical_transcript	not_canonical
HGNC:5350	NM_012405.4	not_clinical_transcript	not_canonical
HGNC:26226	NM_001024598.4	not_clinical_transcript	not_canonical
HGNC:23618	NM_207370.4	not_clinical_transcript	not_canonical
HGNC:24157	NM_181866.3	not_clinical_transcript	not_canonical
HGNC:24157	NM_007274.4	not_clinical_transcript	not_canonical
HGNC:24157	NM_181864.3	not_clinical_transcript	not_canonical
HGNC:24157	NM_181865.3	not_clinical_transcript	not_canonical
HGNC:16005	NM_019089.5	not_clinical_transcript	not_canonical
HGNC:13281	NM_031475.3	clinical_transcript	canonical
HGNC:13281	NM_001367474.1	not_clinical_transcript	not_canonical
HGNC:13281	NM_001367473.1	not_clinical_transcript	not_canonical
HGNC:11910	NM_148967.2	not_clinical_transcript	not_canonical
HGNC:11910	NM_001039664.2	not_clinical_transcript	not_canonical
HGNC:11910	NM_148966.2	not_clinical_transcript	not_canonical
HGNC:11910	NM_148970.2	not_clinical_transcript	not_canonical
HGNC:11910	NM_148965.2	not_clinical_transcript	not_canonical
HGNC:11910	NM_003790.3	not_clinical_transcript	not_canonical
HGNC:29105	NM_198681.4	not_clinical_transcript	not_canonical
HGNC:29105	NM_020631.6	clinical_transcript	canonical
HGNC:29105	NM_001042664.1	not_clinical_transcript	not_canonical
HGNC:29105	NM_001265592.2	not_clinical_transcript	not_canonical
HGNC:29105	NM_001042663.3	not_clinical_transcript	not_canonical
HGNC:29105	NM_001042665.1	not_clinical_transcript	not_canonical
HGNC:29105	NM_001265594.2	not_clinical_transcript	not_canonical
HGNC:29105	NM_001265593.1	not_clinical_transcript	not_canonical
HGNC:26265	NM_024654.5	not_clinical_transcript	not_canonical
HGNC:14448	NM_138697.4	not_clinical_transcript	not_canonical
HGNC:14448	NM_177540.3	not_clinical_transcript	not_canonical
HGNC:4930	NM_001278648.2	not_clinical_transcript	not_canonical
HGNC:4930	NM_001278647.2	not_clinical_transcript	not_canonical
HGNC:4930	NM_005341.4	not_clinical_transcript	not_canonical
HGNC:29041	NM_014851.4	not_clinical_transcript	not_canonical
HGNC:29041	NM_001324309.2	not_clinical_transcript	not_canonical
HGNC:22983	NM_153812.3	not_clinical_transcript	not_canonical
HGNC:20855	NM_001394500.1	not_clinical_transcript	not_canonical
HGNC:20855	NM_001195753.2	not_clinical_transcript	not_canonical
HGNC:20855	NM_001394496.1	not_clinical_transcript	not_canonical
HGNC:20855	NM_001394499.1	not_clinical_transcript	not_canonical
HGNC:20855	NM_138350.4	not_clinical_transcript	not_canonical
HGNC:20855	NM_001394498.1	not_clinical_transcript	not_canonical
HGNC:20855	NM_001394497.1	not_clinical_transcript	not_canonical
HGNC:20855	NM_001195752.2	not_clinical_transcript	not_canonical
HGNC:25570	NM_018198.4	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349623.1	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349612.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349618.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_015215.4	clinical_transcript	canonical
HGNC:18806	NM_001349609.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349619.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349622.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349625.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349617.1	not_clinical_transcript	not_canonical
HGNC:18806	NM_001195563.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349616.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349626.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349627.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349614.1	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349621.1	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349613.1	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349610.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349624.3	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349608.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349620.1	not_clinical_transcript	not_canonical
HGNC:18806	NM_001242701.2	not_clinical_transcript	not_canonical
HGNC:18806	NM_001349615.2	not_clinical_transcript	not_canonical
HGNC:12644	NM_004781.4	not_clinical_transcript	not_canonical
HGNC:8847	NM_016831.4	not_clinical_transcript	not_canonical
HGNC:8847	NM_001377276.1	not_clinical_transcript	not_canonical
HGNC:8847	NM_001377275.1	not_clinical_transcript	not_canonical
HGNC:8847	NM_001289864.3	not_clinical_transcript	not_canonical
HGNC:8847	NM_001289862.2	not_clinical_transcript	not_canonical
HGNC:8847	NM_001289861.2	not_clinical_transcript	not_canonical
HGNC:8847	NM_001289863.3	not_clinical_transcript	not_canonical
HGNC:12636	NM_021995.2	not_clinical_transcript	not_canonical
HGNC:12636	NM_006786.4	not_clinical_transcript	not_canonical
HGNC:11924	NM_001561.6	not_clinical_transcript	not_canonical
HGNC:16369	NM_001123377.2	not_clinical_transcript	not_canonical
HGNC:16369	NM_007262.5	clinical_transcript	canonical
HGNC:18185	NM_018948.4	not_clinical_transcript	not_canonical
HGNC:17939	NM_001379617.1	not_clinical_transcript	not_canonical
HGNC:17939	NM_001080397.3	not_clinical_transcript	not_canonical
HGNC:17939	NM_001379618.1	not_clinical_transcript	not_canonical
HGNC:17939	NM_001379615.1	not_clinical_transcript	not_canonical
HGNC:17939	NM_001379616.1	not_clinical_transcript	not_canonical
HGNC:17939	NM_001379614.1	not_clinical_transcript	not_canonical
HGNC:9965	NM_001042681.2	not_clinical_transcript	not_canonical
HGNC:9965	NM_012102.4	clinical_transcript	canonical
HGNC:9965	NM_001042682.2	not_clinical_transcript	not_canonical
HGNC:3350	NM_001428.5	not_clinical_transcript	not_canonical
HGNC:3350	NM_001201483.4	not_clinical_transcript	not_canonical
HGNC:3350	NM_001353346.3	not_clinical_transcript	not_canonical
HGNC:1380	NM_001270501.2	not_clinical_transcript	not_canonical
HGNC:1380	NM_001270502.2	not_clinical_transcript	not_canonical
HGNC:1380	NM_001215.4	not_clinical_transcript	not_canonical
HGNC:1380	NM_001270500.2	not_clinical_transcript	not_canonical
HGNC:13445	NM_207420.3	not_clinical_transcript	not_canonical
HGNC:11010	NM_001135585.2	not_clinical_transcript	not_canonical
HGNC:11010	NM_001328621.2	not_clinical_transcript	not_canonical
HGNC:11010	NM_001328619.2	not_clinical_transcript	not_canonical
HGNC:11010	NM_001328620.2	not_clinical_transcript	not_canonical
HGNC:11010	NM_003039.3	not_clinical_transcript	not_canonical
HGNC:23687	NM_024980.5	not_clinical_transcript	not_canonical
HGNC:4795	NM_004285.4	not_clinical_transcript	not_canonical
HGNC:4795	NM_001282587.2	not_clinical_transcript	not_canonical
HGNC:30628	NM_025106.4	not_clinical_transcript	not_canonical
HGNC:29681	NM_032315.3	not_clinical_transcript	not_canonical
HGNC:33719	NM_001010866.4	not_clinical_transcript	not_canonical
HGNC:33719	NM_001130924.3	not_clinical_transcript	not_canonical
HGNC:8977	NM_005026.5	clinical_transcript	canonical
HGNC:8977	NM_001350235.1	not_clinical_transcript	not_canonical
HGNC:8977	NM_001350234.2	not_clinical_transcript	not_canonical
HGNC:17447	NM_014944.4	not_clinical_transcript	not_canonical
HGNC:17447	NM_001302883.1	not_clinical_transcript	not_canonical
HGNC:17447	NM_001009566.3	not_clinical_transcript	not_canonical
HGNC:16913	NM_001012329.2	not_clinical_transcript	not_canonical
HGNC:16913	NM_020248.3	not_clinical_transcript	not_canonical
HGNC:17497	NM_001316975.2	not_clinical_transcript	not_canonical
HGNC:17497	NM_001316973.2	not_clinical_transcript	not_canonical
HGNC:17497	NM_001316976.2	not_clinical_transcript	not_canonical
HGNC:17497	NM_032368.5	not_clinical_transcript	not_canonical
HGNC:17497	NM_001316974.2	not_clinical_transcript	not_canonical
HGNC:17877	NM_001297779.2	not_clinical_transcript	not_canonical
HGNC:17877	NM_001297778.1	not_clinical_transcript	canonical
HGNC:17877	NM_022787.4	clinical_transcript	not_canonical
HGNC:30316	NM_052960.3	not_clinical_transcript	not_canonical
HGNC:12500	NM_006048.5	not_clinical_transcript	not_canonical
HGNC:12500	NM_001105562.3	not_clinical_transcript	not_canonical
HGNC:16636	NM_001365951.3	not_clinical_transcript	not_canonical
HGNC:16636	NM_183416.4	not_clinical_transcript	not_canonical
HGNC:16636	NM_001365953.1	not_clinical_transcript	not_canonical
HGNC:16636	NM_015074.3	clinical_transcript	canonical
HGNC:16636	NM_001365952.1	not_clinical_transcript	not_canonical
HGNC:8891	NM_001304452.2	not_clinical_transcript	not_canonical
HGNC:8891	NM_002631.4	not_clinical_transcript	not_canonical
HGNC:8891	NM_001304451.2	not_clinical_transcript	not_canonical
HGNC:38843	NM_001270517.2	not_clinical_transcript	not_canonical
HGNC:38843	NM_199006.3	not_clinical_transcript	not_canonical
HGNC:38843	NM_198544.4	not_clinical_transcript	not_canonical
HGNC:38843	NM_001243768.2	not_clinical_transcript	not_canonical
HGNC:23163	NM_199294.3	not_clinical_transcript	not_canonical
HGNC:2257	NM_001302.5	not_clinical_transcript	not_canonical
HGNC:2772	NM_213566.2	not_clinical_transcript	not_canonical
HGNC:2772	NM_004401.3	not_clinical_transcript	not_canonical
HGNC:8856	NM_004565.3	clinical_transcript	canonical
HGNC:26002	NM_001079843.3	not_clinical_transcript	not_canonical
HGNC:26002	NM_017766.5	not_clinical_transcript	not_canonical
HGNC:26730	NM_001366227.2	not_clinical_transcript	not_canonical
HGNC:26730	NM_001170754.2	not_clinical_transcript	not_canonical
HGNC:11571	NM_007375.4	clinical_transcript	canonical
HGNC:6902	NM_006610.4	clinical_transcript	canonical
HGNC:6902	NM_139208.3	not_clinical_transcript	not_canonical
HGNC:11296	NM_003132.3	not_clinical_transcript	not_canonical
HGNC:9138	NM_001001998.3	not_clinical_transcript	not_canonical
HGNC:9138	NM_002685.4	not_clinical_transcript	not_canonical
HGNC:3942	NM_001386501.1	not_clinical_transcript	not_canonical
HGNC:3942	NM_001386500.1	not_clinical_transcript	not_canonical
HGNC:3942	NM_004958.4	clinical_transcript	canonical
HGNC:24078	NM_021146.4	not_clinical_transcript	not_canonical
HGNC:30791	NM_001330349.2	not_clinical_transcript	not_canonical
HGNC:30791	NM_013319.3	clinical_transcript	canonical
HGNC:30791	NM_001330350.2	not_clinical_transcript	not_canonical
HGNC:29251	NM_020780.2	not_clinical_transcript	not_canonical
HGNC:13581	NM_012168.6	not_clinical_transcript	not_canonical
HGNC:24847	NM_183413.3	not_clinical_transcript	not_canonical
HGNC:24847	NM_001014765.2	not_clinical_transcript	not_canonical
HGNC:24847	NM_001330355.2	not_clinical_transcript	not_canonical
HGNC:24847	NM_001304790.2	not_clinical_transcript	not_canonical
HGNC:24847	NM_183412.3	not_clinical_transcript	not_canonical
HGNC:24847	NM_033182.7	not_clinical_transcript	not_canonical
HGNC:24847	NM_001304791.2	not_clinical_transcript	not_canonical
HGNC:13585	NM_018438.6	not_clinical_transcript	not_canonical
HGNC:6764	NM_001127325.2	clinical_transcript	canonical
HGNC:6764	NM_006341.4	not_clinical_transcript	not_canonical
HGNC:25054	NM_198545.4	not_clinical_transcript	not_canonical
HGNC:13539	NM_001040195.2	not_clinical_transcript	not_canonical
HGNC:13539	NM_001040196.2	not_clinical_transcript	not_canonical
HGNC:13539	NM_001040194.2	not_clinical_transcript	not_canonical
HGNC:13539	NM_020350.5	not_clinical_transcript	not_canonical
HGNC:13539	NM_001040197.2	not_clinical_transcript	not_canonical
HGNC:25262	NM_001010881.2	not_clinical_transcript	not_canonical
HGNC:7436	NM_005957.5	clinical_transcript	canonical
HGNC:7436	NM_001330358.2	not_clinical_transcript	not_canonical
HGNC:2024	NM_001286.5	not_clinical_transcript	not_canonical
HGNC:2024	NM_001256959.2	not_clinical_transcript	not_canonical
HGNC:7939	NM_006172.4	not_clinical_transcript	not_canonical
HGNC:7940	NM_002521.3	not_clinical_transcript	not_canonical
HGNC:28513	NM_138346.3	not_clinical_transcript	not_canonical
HGNC:9081	NM_001316320.2	not_clinical_transcript	canonical
HGNC:9081	NM_000302.4	clinical_transcript	not_canonical
HGNC:16877	NM_001127660.2	not_clinical_transcript	not_canonical
HGNC:16877	NM_014874.4	clinical_transcript	canonical
HGNC:25715	NM_021933.4	not_clinical_transcript	not_canonical
HGNC:11923	NM_001243.5	not_clinical_transcript	not_canonical
HGNC:11923	NM_001281430.3	not_clinical_transcript	not_canonical
HGNC:11917	NM_001066.3	not_clinical_transcript	not_canonical
HGNC:23595	NM_015378.4	clinical_transcript	canonical
HGNC:23595	NM_018156.4	not_clinical_transcript	not_canonical
HGNC:17693	NM_004753.7	not_clinical_transcript	not_canonical
HGNC:17693	NM_001319225.2	not_clinical_transcript	not_canonical
HGNC:17693	NM_001324370.2	not_clinical_transcript	not_canonical
HGNC:32038	NM_001013630.2	not_clinical_transcript	not_canonical
HGNC:32037	NM_001103170.3	not_clinical_transcript	not_canonical
HGNC:28567	NM_152290.4	not_clinical_transcript	not_canonical
HGNC:28567	NM_001330361.2	not_clinical_transcript	not_canonical
HGNC:22125	NM_001080830.5	not_clinical_transcript	not_canonical
HGNC:28840	NM_001294139.1	not_clinical_transcript	not_canonical
HGNC:28840	NM_023013.4	not_clinical_transcript	not_canonical
HGNC:14086	NM_001146344.3	not_clinical_transcript	not_canonical
HGNC:29295	NM_001013631.3	not_clinical_transcript	not_canonical
HGNC:28841	NM_023014.1	not_clinical_transcript	not_canonical
HGNC:31971	NM_001009611.4	not_clinical_transcript	not_canonical
HGNC:27997	NM_001039361.4	not_clinical_transcript	not_canonical
HGNC:28415	NM_001012277.5	not_clinical_transcript	not_canonical
HGNC:30583	NM_001010889.2	not_clinical_transcript	not_canonical
HGNC:30693	NM_001099850.2	not_clinical_transcript	not_canonical
HGNC:48813	NM_001136561.3	not_clinical_transcript	not_canonical
HGNC:49178	NM_001306072.3	not_clinical_transcript	not_canonical
HGNC:27995	NM_001013407.5	not_clinical_transcript	not_canonical
HGNC:49193	NM_001291381.1	not_clinical_transcript	not_canonical
HGNC:51234	NM_001300891.2	not_clinical_transcript	not_canonical
HGNC:13262	NM_001291380.1	not_clinical_transcript	not_canonical
HGNC:24074	NM_001012276.3	not_clinical_transcript	not_canonical
HGNC:26764	NM_001098376.3	not_clinical_transcript	not_canonical
HGNC:13576	NM_001024661.2	not_clinical_transcript	not_canonical
HGNC:24908	NM_001099790.5	not_clinical_transcript	not_canonical
