R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:4392	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:450	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:5044	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:5389	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:5391	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:5956	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:5967	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:6188	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:6407	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:6714	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:6772	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:7133	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:714	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:7392	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:7784	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:8548	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:8918	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:9208	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:923	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:9585	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:9644	168
R100.3_Rare syndromic craniosynostosis or isolated multisuture synostosis_P	Rare syndromic craniosynostosis or isolated multisuture synostosis_4.0	HGNC:9949	168
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:1044	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:10896	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11768	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11769	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11772	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11773	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11976	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:1246	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:1247	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:13433	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:1550	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:17978	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:18481	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:18625	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:18750	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:20859	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:21144	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:218	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2188	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2197	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2198	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2201	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2209	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2210	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2211	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2212	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2213	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:23216	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:24464	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:25676	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:303	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3219	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3327	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3602	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3603	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3604	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:6664	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:6717	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:6768	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:6769	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:851	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:869	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:9081	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:930	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:9349	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:9721	53
R101.1_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:9722	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:1044	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:10896	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11768	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11769	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11772	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11773	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:11976	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:1246	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:1247	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:13433	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:1550	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:17978	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:18481	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:18625	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:18750	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:20859	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:21144	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:218	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2188	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2197	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2198	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2201	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2209	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2210	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2211	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2212	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:2213	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:23216	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:24464	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:25676	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:303	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3219	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3327	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3602	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3603	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:3604	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:6664	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:6717	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:6768	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:6769	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:851	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:869	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:9081	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:930	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:9349	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:9721	53
R101.2_Ehlers Danlos syndrome with a likely monogenic cause_P	Ehlers Danlos syndrome with a likely monogenic cause_3.0	HGNC:9722	53
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:1067	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:10706	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:11219	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:12774	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:13520	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:14006	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:1514	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:1546	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:15625	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:16644	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:17321	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:17978	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:18169	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:18345	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:18856	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:19316	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:2197	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:2198	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:2232	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:2379	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:25535	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:25676	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:26887	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:30594	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:438	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:6305	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:6697	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:7882	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:8548	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:8824	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:9082	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:9091	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:9255	196
R102.1_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:930	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:1067	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:10706	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:11219	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:12774	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:13520	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:14006	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:1514	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:1546	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:15625	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:16644	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:17321	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:17978	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:18169	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:18345	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:18856	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:19316	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:2197	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:2198	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:2232	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:2379	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:25535	196
R102.2_Osteogenesis imperfecta_P	Osteogenesis imperfecta_4.0	HGNC:25676	196
